blr_1-1.jpg,0.39
blr_1-10.jpg,10.38
blr_1-11.jpg,10.14
blr_1-12.jpg,1.66
blr_1-13.jpg,2.94
blr_1-14.jpg,1.37
blr_1-15.jpg,0.06
blr_1-16.jpg,2.31
blr_1-17.jpg,5.43
blr_1-18.jpg,9.3
blr_1-19.jpg,2.49
blr_1-2.jpg,0.45
blr_1-20.jpg,5.96
blr_1-21.jpg,4.4
blr_1-22.jpg,0.22
blr_1-23.jpg,1.38
blr_1-24.jpg,2.77
blr_1-25.jpg,1.26
blr_1-26.jpg,6.38
blr_1-27.jpg,2.43
blr_1-28.jpg,1.53
blr_1-29.jpg,1.07
blr_1-3.jpg,3.5
blr_1-30.jpg,3.19
blr_1-31.jpg,5.2
blr_1-32.jpg,0.5
blr_1-33.jpg,2.9
blr_1-34.jpg,2.06
blr_1-35.jpg,0.38
blr_1-36.jpg,5.02
blr_1-37.jpg,1.69
blr_1-38.jpg,0.61
blr_1-39.jpg,0.58
blr_1-4.jpg,8.95
blr_1-40.jpg,4.88
blr_1-41.jpg,0.96
blr_1-42.jpg,3.3
blr_1-43.jpg,2.25
blr_1-44.jpg,6.84
blr_1-45.jpg,0.9
blr_1-46.jpg,2.24
blr_1-47.jpg,0.78
blr_1-48.jpg,1.73
blr_1-49.jpg,1.35
blr_1-5.jpg,5.53
blr_1-50.jpg,1.46
blr_1-51.jpg,1.77
blr_1-52.jpg,0.56
blr_1-53.jpg,0.32
blr_1-54.jpg,8.12
blr_1-55.jpg,3.51
blr_1-56.jpg,1.49
blr_1-57.jpg,4.37
blr_1-58.jpg,2.41
blr_1-59.jpg,0.11
blr_1-6.jpg,4.76
blr_1-60.jpg,0.11
blr_1-61.jpg,2.28
blr_1-62.jpg,5.46
blr_1-63.jpg,21.88
blr_1-64.jpg,86.49
blr_1-65.jpg,58.31
blr_1-66.jpg,14.6
blr_1-7.jpg,5.67
blr_1-8.jpg,1.73
blr_1-9.jpg,1.41
blr_10-1.jpg,1.84
blr_10-10.jpg,1.96
blr_10-11.jpg,7.67
blr_10-12.jpg,8.73
blr_10-13.jpg,8.78
blr_10-14.jpg,7.65
blr_10-15.jpg,0.39
blr_10-16.jpg,0.86
blr_10-17.jpg,3.24
blr_10-18.jpg,6.13
blr_10-19.jpg,6.9
blr_10-2.jpg,5.41
