D:/Work/CCBD/images2\bangalore_101-105.jpg,0.7
D:/Work/CCBD/images2\bangalore_101-106.jpg,0.93
D:/Work/CCBD/images2\bangalore_101-107.jpg,0.78
D:/Work/CCBD/images2\bangalore_101-108.jpg,0.27
D:/Work/CCBD/images2\bangalore_101-109.jpg,0.16
D:/Work/CCBD/images2\bangalore_101-11.jpg,0.51
D:/Work/CCBD/images2\bangalore_101-110.jpg,0.16
D:/Work/CCBD/images2\bangalore_101-111.jpg,0.07
D:/Work/CCBD/images2\bangalore_101-112.jpg,0.09
D:/Work/CCBD/images2\bangalore_101-113.jpg,0.47
D:/Work/CCBD/images2\bangalore_101-12.jpg,1.32
D:/Work/CCBD/images2\bangalore_101-13.jpg,2.35
D:/Work/CCBD/images2\bangalore_101-14.jpg,0.75
D:/Work/CCBD/images2\bangalore_101-15.jpg,3.07
D:/Work/CCBD/images2\bangalore_101-16.jpg,6.26
D:/Work/CCBD/images2\bangalore_101-17.jpg,4.91
D:/Work/CCBD/images2\bangalore_101-18.jpg,0.95
D:/Work/CCBD/images2\bangalore_101-19.jpg,3.28
D:/Work/CCBD/images2\bangalore_101-2.jpg,2.07
D:/Work/CCBD/images2\bangalore_101-20.jpg,2.36
D:/Work/CCBD/images2\bangalore_101-21.jpg,0.58
D:/Work/CCBD/images2\bangalore_101-22.jpg,2.89
D:/Work/CCBD/images2\bangalore_101-23.jpg,1.32
D:/Work/CCBD/images2\bangalore_101-24.jpg,0.63
D:/Work/CCBD/images2\bangalore_101-25.jpg,1.28
D:/Work/CCBD/images2\bangalore_101-26.jpg,4.7
D:/Work/CCBD/images2\bangalore_101-27.jpg,1.42
D:/Work/CCBD/images2\bangalore_101-28.jpg,0.39
D:/Work/CCBD/images2\bangalore_101-29.jpg,3.06
D:/Work/CCBD/images2\bangalore_101-3.jpg,0.01
D:/Work/CCBD/images2\bangalore_101-30.jpg,11.01
D:/Work/CCBD/images2\bangalore_101-31.jpg,2.43
D:/Work/CCBD/images2\bangalore_101-32.jpg,1.25
D:/Work/CCBD/images2\bangalore_101-33.jpg,0.54
D:/Work/CCBD/images2\bangalore_101-34.jpg,0.86
D:/Work/CCBD/images2\bangalore_101-35.jpg,4.05
D:/Work/CCBD/images2\bangalore_101-36.jpg,1.73
D:/Work/CCBD/images2\bangalore_101-37.jpg,1.93
D:/Work/CCBD/images2\bangalore_101-38.jpg,2.41
D:/Work/CCBD/images2\bangalore_101-39.jpg,2.05
D:/Work/CCBD/images2\bangalore_101-4.jpg,0.0
D:/Work/CCBD/images2\bangalore_101-40.jpg,0.78
D:/Work/CCBD/images2\bangalore_101-41.jpg,0.56
D:/Work/CCBD/images2\bangalore_101-42.jpg,1.09
D:/Work/CCBD/images2\bangalore_101-43.jpg,0.22
D:/Work/CCBD/images2\bangalore_101-44.jpg,1.93
D:/Work/CCBD/images2\bangalore_101-45.jpg,2.61
D:/Work/CCBD/images2\bangalore_101-46.jpg,5.35
D:/Work/CCBD/images2\bangalore_101-47.jpg,11.82
D:/Work/CCBD/images2\bangalore_101-48.jpg,11.98
D:/Work/CCBD/images2\bangalore_101-49.jpg,5.45
D:/Work/CCBD/images2\bangalore_101-5.jpg,0.26
D:/Work/CCBD/images2\bangalore_101-50.jpg,1.66
