Number,Latitude,Longitude,Percentage
1143,13.019217252731323,77.42947340011597,2.67
1144,13.008402585983276,77.42947340011597,4.71
1145,13.002995252609253,77.42947340011597,6.82
1146,12.99758791923523,77.42947340011597,1.7
1147,13.138178586959839,77.42947340011597,2.93
1148,12.992180585861206,77.42947340011597,3.46
1149,12.986773252487184,77.42947340011597,4.42
1150,12.98136591911316,77.42947340011597,7.15
1151,12.975958585739136,77.42947340011597,5.81
1152,12.970551252365112,77.42947340011597,9.34
1153,12.965143918991089,77.42947340011597,9.34
1154,12.959736585617065,77.42947340011597,2.7
1155,12.954329252243042,77.42947340011597,0.9
1156,12.948921918869019,77.42947340011597,5.45
1157,12.943514585494995,77.42947340011597,1.94
1158,13.132771253585815,77.42947340011597,3.39
1159,12.938107252120972,77.42947340011597,13.52
1160,12.932699918746948,77.42947340011597,2.88
1161,12.921885251998901,77.42947340011597,0.4
1162,12.916477918624878,77.42947340011597,5.75
1163,12.911070585250854,77.42947340011597,7.1
1164,12.905663251876831,77.42947340011597,10.0
1165,12.900255918502808,77.42947340011597,4.34
1166,12.894848585128784,77.42947340011597,4.95
1167,12.88944125175476,77.42947340011597,2.11
1168,13.127363920211792,77.42947340011597,7.69
1169,12.884033918380736,77.42947340011597,5.29
1170,12.878626585006714,77.42947340011597,3.07
1171,12.87321925163269,77.42947340011597,1.54
1172,12.867811918258667,77.42947340011597,5.85
1173,12.862404584884644,77.42947340011597,3.05
1174,12.85699725151062,77.42947340011597,3.65
1175,12.851589918136597,77.42947340011597,4.44
1176,12.846182584762573,77.42947340011597,4.74
1177,12.84077525138855,77.42947340011597,11.98
1178,13.121956586837769,77.42947340011597,5.84
1179,12.829960584640505,77.42947340011597,5.33
1180,12.82455325126648,77.42947340011597,0.57
1181,12.819145917892456,77.42947340011597,0.69
1182,12.813738584518433,77.42947340011597,9.26
1183,12.80833125114441,77.42947340011597,17.96
1184,12.802923917770386,77.42947340011597,34.28
1185,12.797516584396362,77.42947340011597,24.98
1186,12.792109251022339,77.42947340011597,13.86
1187,12.786701917648315,77.42947340011597,10.04
1188,12.781294584274292,77.42947340011597,58.17
1189,13.116549253463745,77.42947340011597,0.56
1190,12.775887250900269,77.42947340011597,92.69
1191,12.770479917526245,77.42947340011597,63.87
1192,12.765072584152222,77.42947340011597,85.03
1193,13.111141920089722,77.42947340011597,2.13
1194,13.105734586715698,77.42947340011597,8.26
1195,13.100327253341675,77.43490219116211,3.77
1196,13.094919919967651,77.43490219116211,3.22
1197,13.089512586593628,77.43490219116211,4.66
1198,13.084105253219604,77.43490219116211,3.08
1199,13.078697919845581,77.43490219116211,12.74
1200,13.073290586471558,77.43490219116211,7.03
1201,13.067883253097534,77.43490219116211,1.03
1202,13.06247591972351,77.43490219116211,2.79
1203,13.057068586349487,77.43490219116211,4.19
1204,13.051661252975464,77.43490219116211,1.0
1205,13.143585920333862,77.43490219116211,6.05
1206,13.04625391960144,77.43490219116211,2.69
1207,13.040846586227415,77.43490219116211,3.35
1208,13.035439252853394,77.43490219116211,5.28
1209,13.03003191947937,77.43490219116211,1.98
1210,13.024624586105347,77.43490219116211,0.29
1211,13.019217252731323,77.43490219116211,4.51
1212,13.008402585983276,77.43490219116211,1.32
1213,13.002995252609253,77.43490219116211,1.31
1214,12.99758791923523,77.43490219116211,2.09
1215,13.138178586959839,77.43490219116211,2.48
1216,12.992180585861206,77.43490219116211,4.17
1217,12.986773252487184,77.43490219116211,0.32
1218,12.98136591911316,77.43490219116211,1.31
1219,12.975958585739136,77.43490219116211,14.28
1220,12.970551252365112,77.43490219116211,4.49
1221,12.965143918991089,77.43490219116211,2.99
1222,12.959736585617065,77.43490219116211,3.36
1223,12.954329252243042,77.43490219116211,1.26
1224,12.948921918869019,77.43490219116211,2.75
1225,12.943514585494995,77.43490219116211,1.49
1226,13.132771253585815,77.43490219116211,9.12
1227,12.938107252120972,77.43490219116211,36.33
1228,12.932699918746948,77.43490219116211,5.04
1229,12.921885251998901,77.43490219116211,0.87
1230,12.916477918624878,77.43490219116211,19.89
1231,12.911070585250854,77.43490219116211,42.6
1232,12.905663251876831,77.43490219116211,6.62
1233,12.900255918502808,77.43490219116211,3.33
1234,12.894848585128784,77.43490219116211,3.96
1235,12.88944125175476,77.43490219116211,7.13
1236,13.127363920211792,77.43490219116211,6.35
1237,12.884033918380736,77.43490219116211,8.67
1238,12.878626585006714,77.43490219116211,1.41
1239,12.87321925163269,77.43490219116211,2.16
1240,12.867811918258667,77.43490219116211,9.13
1241,12.862404584884644,77.43490219116211,10.63
1242,12.85699725151062,77.43490219116211,2.36
1243,12.851589918136597,77.43490219116211,11.24
1244,12.846182584762573,77.43490219116211,34.28
1245,12.84077525138855,77.43490219116211,15.61
1246,12.835367918014526,77.42947340011597,9.31
1247,13.148993253707886,77.43490219116211,0.76
1248,13.0138099193573,77.43490219116211,6.08
1249,12.927292585372925,77.43490219116211,0.53
1250,12.835367918014526,77.43490219116211,10.69
1251,13.148993253707886,77.44033098220825,0.17
1252,13.0138099193573,77.44033098220825,4.08
1253,12.927292585372925,77.44033098220825,0.5
1254,13.148993253707886,77.34804153442383,0.64
1255,13.0138099193573,77.34804153442383,3.2
1256,12.927292585372925,77.34804153442383,0.88
1257,12.835367918014526,77.34804153442383,0.19
1258,13.100327253341675,77.44575977325441,2.64
1259,13.008402585983276,77.44575977325441,7.32
1260,12.921885251998901,77.44575977325441,0.64
1261,13.121956586837769,77.44575977325441,2.39
1262,13.121956586837769,77.43490219116211,6.57
1263,12.829960584640505,77.43490219116211,10.17
1264,12.82455325126648,77.43490219116211,10.26
1265,12.819145917892456,77.43490219116211,27.66
1266,12.813738584518433,77.43490219116211,35.84
1267,12.80833125114441,77.43490219116211,37.65
1268,12.802923917770386,77.43490219116211,26.2
1269,12.797516584396362,77.43490219116211,34.16
1270,12.792109251022339,77.43490219116211,29.52
1271,12.786701917648315,77.43490219116211,59.05
1272,12.781294584274292,77.43490219116211,70.63
1273,13.116549253463745,77.43490219116211,0.94
1274,12.775887250900269,77.43490219116211,28.22
1275,12.770479917526245,77.43490219116211,34.63
1276,12.765072584152222,77.43490219116211,51.71
1277,13.111141920089722,77.43490219116211,8.98
1278,13.105734586715698,77.43490219116211,2.52
1279,13.100327253341675,77.44033098220825,0.56
1280,13.094919919967651,77.44033098220825,0.61
1281,13.089512586593628,77.44033098220825,2.35
1282,13.084105253219604,77.44033098220825,1.95
1283,13.078697919845581,77.44033098220825,3.58
1284,13.073290586471558,77.44033098220825,7.5
1285,13.067883253097534,77.44033098220825,1.66
1286,13.06247591972351,77.44033098220825,0.86
1287,13.057068586349487,77.44033098220825,0.5
1288,13.051661252975464,77.44033098220825,7.75
1289,13.143585920333862,77.44033098220825,1.57
1290,13.04625391960144,77.44033098220825,3.97
1291,13.040846586227415,77.44033098220825,2.29
1292,13.035439252853394,77.44033098220825,4.01
1293,13.03003191947937,77.44033098220825,1.49
1294,13.024624586105347,77.44033098220825,0.44
1295,13.019217252731323,77.44033098220825,3.03
1296,13.008402585983276,77.44033098220825,2.74
1297,13.002995252609253,77.44033098220825,7.69
1298,12.99758791923523,77.44033098220825,1.38
1299,13.138178586959839,77.44033098220825,1.62
1300,12.992180585861206,77.44033098220825,0.94
1301,12.986773252487184,77.44033098220825,7.31
1302,12.98136591911316,77.44033098220825,1.09
1303,12.975958585739136,77.44033098220825,0.67
1304,12.970551252365112,77.44033098220825,1.59
1305,12.965143918991089,77.44033098220825,1.13
1306,12.959736585617065,77.44033098220825,3.14
1307,12.954329252243042,77.44033098220825,0.03
1308,12.948921918869019,77.44033098220825,0.51
1309,12.943514585494995,77.44033098220825,0.0
1310,13.132771253585815,77.44033098220825,0.82
1311,12.938107252120972,77.44033098220825,0.52
1312,12.932699918746948,77.44033098220825,0.14
1313,12.921885251998901,77.44033098220825,0.02
1314,12.916477918624878,77.44033098220825,0.19
1315,12.911070585250854,77.44033098220825,0.9
1316,12.905663251876831,77.44033098220825,1.99
1317,12.900255918502808,77.44033098220825,5.41
1318,12.894848585128784,77.44033098220825,0.73
1319,12.88944125175476,77.44033098220825,5.95
1320,13.127363920211792,77.44033098220825,2.21
1321,12.884033918380736,77.44033098220825,9.57
1322,12.878626585006714,77.44033098220825,1.71
1323,12.87321925163269,77.44033098220825,6.83
1324,12.867811918258667,77.44033098220825,5.22
1325,12.862404584884644,77.44033098220825,20.63
1326,12.85699725151062,77.44033098220825,12.01
1327,12.851589918136597,77.44033098220825,26.4
1328,12.846182584762573,77.44033098220825,17.85
1329,12.84077525138855,77.44033098220825,12.12
1330,12.835367918014526,77.44033098220825,12.54
1331,13.121956586837769,77.44033098220825,8.6
1332,12.829960584640505,77.44033098220825,6.89
1333,12.82455325126648,77.44033098220825,23.19
1334,12.819145917892456,77.44033098220825,19.65
1335,12.813738584518433,77.44033098220825,34.85
1336,12.80833125114441,77.44033098220825,32.98
1337,12.802923917770386,77.44033098220825,26.81
1338,12.797516584396362,77.44033098220825,19.07
1339,12.792109251022339,77.44033098220825,30.5
1340,12.786701917648315,77.44033098220825,25.1
1341,12.781294584274292,77.44033098220825,26.43
1342,13.116549253463745,77.44033098220825,2.72
1343,12.775887250900269,77.44033098220825,16.46
1344,12.770479917526245,77.44033098220825,5.29
1345,12.765072584152222,77.44033098220825,19.82
1346,13.111141920089722,77.44033098220825,3.16
1347,13.105734586715698,77.44033098220825,1.11
1348,13.094919919967651,77.44575977325441,1.25
1349,13.089512586593628,77.44575977325441,7.96
1350,13.084105253219604,77.44575977325441,2.21
1351,13.078697919845581,77.44575977325441,0.47
1352,13.073290586471558,77.44575977325441,3.96
1353,13.067883253097534,77.44575977325441,6.11
1354,13.06247591972351,77.44575977325441,3.65
1355,13.057068586349487,77.44575977325441,5.4
1356,13.051661252975464,77.44575977325441,9.13
1357,13.143585920333862,77.44575977325441,0.03
1358,13.04625391960144,77.44575977325441,9.06
1359,13.040846586227415,77.44575977325441,8.25
1360,13.035439252853394,77.44575977325441,1.49
1361,13.03003191947937,77.44575977325441,9.15
1362,13.024624586105347,77.44575977325441,1.04
1363,13.019217252731323,77.44575977325441,1.99
1364,13.0138099193573,77.44575977325441,6.25
1365,13.002995252609253,77.44575977325441,5.13
1366,12.99758791923523,77.44575977325441,3.12
1367,13.138178586959839,77.44575977325441,3.48
1368,12.992180585861206,77.44575977325441,0.99
1369,12.986773252487184,77.44575977325441,1.18
1370,12.98136591911316,77.44575977325441,3.4
1371,12.975958585739136,77.44575977325441,0.45
1372,12.970551252365112,77.44575977325441,0.17
1373,12.965143918991089,77.44575977325441,1.06
1374,12.959736585617065,77.44575977325441,3.06
1375,12.954329252243042,77.44575977325441,3.55
1376,12.948921918869019,77.44575977325441,0.69
1377,12.943514585494995,77.44575977325441,5.22
1378,13.132771253585815,77.44575977325441,1.58
1379,12.938107252120972,77.44575977325441,3.11
1380,12.932699918746948,77.44575977325441,0.27
1381,12.927292585372925,77.44575977325441,8.49
1382,12.916477918624878,77.44575977325441,5.84
1383,12.911070585250854,77.44575977325441,1.08
1384,12.905663251876831,77.44575977325441,3.34
1385,12.900255918502808,77.44575977325441,1.76
1386,12.894848585128784,77.44575977325441,4.23
1387,12.88944125175476,77.44575977325441,11.49
1388,13.127363920211792,77.44575977325441,6.74
1389,12.884033918380736,77.44575977325441,9.37
1390,12.878626585006714,77.44575977325441,1.3
1391,12.87321925163269,77.44575977325441,5.93
1392,12.867811918258667,77.44575977325441,8.91
1393,12.862404584884644,77.44575977325441,11.83
1394,12.85699725151062,77.44575977325441,43.69
1395,12.851589918136597,77.44575977325441,15.08
1396,12.846182584762573,77.44575977325441,9.11
1397,12.84077525138855,77.44575977325441,8.72
1398,12.835367918014526,77.44575977325441,11.45
1399,12.829960584640505,77.44575977325441,8.11
1400,12.82455325126648,77.44575977325441,9.0
1401,12.819145917892456,77.44575977325441,11.95
1402,12.813738584518433,77.44575977325441,13.15
1403,12.80833125114441,77.44575977325441,17.64
1404,12.802923917770386,77.44575977325441,3.19
1405,12.797516584396362,77.44575977325441,6.74
1406,12.792109251022339,77.44575977325441,19.91
1407,12.786701917648315,77.44575977325441,10.6
1408,12.781294584274292,77.44575977325441,0.94
1409,13.116549253463745,77.44575977325441,2.36
1410,12.775887250900269,77.44575977325441,12.5
1411,12.770479917526245,77.44575977325441,8.78
1412,12.765072584152222,77.44575977325441,5.38
1413,13.111141920089722,77.44575977325441,1.45
1414,13.105734586715698,77.44575977325441,1.76
1415,13.148993253707886,77.45118856430055,3.68
1416,13.094919919967651,77.45118856430055,1.2
1417,13.089512586593628,77.45118856430055,13.51
1418,13.084105253219604,77.45118856430055,2.13
1419,13.078697919845581,77.45118856430055,1.73
1420,13.073290586471558,77.45118856430055,5.26
1421,13.067883253097534,77.45118856430055,3.73
1422,13.06247591972351,77.45118856430055,5.82
1423,13.057068586349487,77.45118856430055,10.54
1424,13.051661252975464,77.45118856430055,12.02
1425,13.143585920333862,77.45118856430055,2.34
1426,13.04625391960144,77.45118856430055,2.86
1427,13.040846586227415,77.45118856430055,5.7
1428,13.035439252853394,77.45118856430055,9.15
1429,13.03003191947937,77.45118856430055,6.75
1430,13.024624586105347,77.45118856430055,1.24
1431,13.019217252731323,77.45118856430055,8.14
1432,13.0138099193573,77.45118856430055,25.15
1433,13.002995252609253,77.45118856430055,8.74
1434,12.99758791923523,77.45118856430055,4.4
1435,13.138178586959839,77.45118856430055,0.24
1436,12.992180585861206,77.45118856430055,0.69
1437,12.986773252487184,77.45118856430055,2.19
1438,12.98136591911316,77.45118856430055,4.37
1439,12.975958585739136,77.45118856430055,5.86
1440,12.970551252365112,77.45118856430055,0.47
1441,12.965143918991089,77.45118856430055,2.98
1442,12.959736585617065,77.45118856430055,2.18
1443,12.954329252243042,77.45118856430055,7.68
1444,12.948921918869019,77.45118856430055,5.65
1445,12.943514585494995,77.45118856430055,3.67
1446,13.132771253585815,77.45118856430055,3.21
1447,12.938107252120972,77.45118856430055,10.02
1448,12.932699918746948,77.45118856430055,4.66
1449,12.927292585372925,77.45118856430055,2.42
1450,12.916477918624878,77.45118856430055,1.48
1451,12.911070585250854,77.45118856430055,6.77
1452,12.905663251876831,77.45118856430055,2.09
1453,12.900255918502808,77.45118856430055,0.16
1454,12.894848585128784,77.45118856430055,1.69
1455,12.88944125175476,77.45118856430055,13.28
1456,13.127363920211792,77.45118856430055,9.69
1457,12.884033918380736,77.45118856430055,13.49
1458,12.878626585006714,77.45118856430055,4.95
1459,12.87321925163269,77.45118856430055,34.38
1460,12.867811918258667,77.45118856430055,22.92
1461,12.862404584884644,77.45118856430055,14.92
1462,12.85699725151062,77.45118856430055,5.63
1463,12.851589918136597,77.45118856430055,2.82
1464,12.846182584762573,77.45118856430055,4.31
1465,12.84077525138855,77.45118856430055,12.0
1466,12.835367918014526,77.45118856430055,12.86
1467,12.829960584640505,77.45118856430055,17.36
1468,12.82455325126648,77.45118856430055,7.22
1469,12.819145917892456,77.45118856430055,13.6
1470,12.813738584518433,77.45118856430055,4.25
1471,12.80833125114441,77.45118856430055,15.32
1472,12.802923917770386,77.45118856430055,4.32
1473,12.797516584396362,77.45118856430055,3.29
1474,12.792109251022339,77.45118856430055,1.11
1475,12.786701917648315,77.45118856430055,14.52
1476,12.781294584274292,77.45118856430055,5.69
1477,13.116549253463745,77.45118856430055,12.71
1478,12.775887250900269,77.45118856430055,4.93
1479,12.770479917526245,77.45118856430055,7.33
1480,12.765072584152222,77.45118856430055,1.7
1481,13.111141920089722,77.45118856430055,1.75
1482,13.105734586715698,77.45118856430055,2.96
1483,13.148993253707886,77.4566173553467,4.67
1484,13.094919919967651,77.4566173553467,1.43
1485,13.089512586593628,77.4566173553467,0.68
1486,13.084105253219604,77.4566173553467,4.65
1487,13.078697919845581,77.4566173553467,6.49
1488,13.073290586471558,77.4566173553467,4.89
1489,13.067883253097534,77.4566173553467,6.53
1490,13.06247591972351,77.4566173553467,4.62
1491,13.057068586349487,77.4566173553467,2.13
1492,13.051661252975464,77.4566173553467,4.07
1493,13.143585920333862,77.4566173553467,8.32
1494,13.04625391960144,77.4566173553467,4.46
1495,13.040846586227415,77.4566173553467,4.35
1496,13.035439252853394,77.4566173553467,33.31
1497,13.03003191947937,77.4566173553467,13.81
1498,13.024624586105347,77.4566173553467,1.45
1499,13.019217252731323,77.4566173553467,11.34
1500,13.0138099193573,77.4566173553467,30.74
1501,13.002995252609253,77.4566173553467,24.93
1502,12.99758791923523,77.4566173553467,6.78
1503,13.138178586959839,77.4566173553467,4.86
1504,12.992180585861206,77.4566173553467,6.45
1505,12.986773252487184,77.4566173553467,2.83
1506,12.98136591911316,77.4566173553467,10.35
1507,12.975958585739136,77.4566173553467,6.49
1508,12.970551252365112,77.4566173553467,9.06
1509,12.965143918991089,77.4566173553467,11.11
1510,12.959736585617065,77.4566173553467,2.06
1511,12.954329252243042,77.4566173553467,4.96
1512,12.948921918869019,77.4566173553467,37.03
1513,12.943514585494995,77.4566173553467,2.16
1514,13.132771253585815,77.4566173553467,3.18
1515,12.938107252120972,77.4566173553467,18.32
1516,12.932699918746948,77.4566173553467,34.16
1517,12.927292585372925,77.4566173553467,10.71
1518,12.916477918624878,77.4566173553467,22.94
1519,12.911070585250854,77.4566173553467,1.97
1520,12.905663251876831,77.4566173553467,0.2
1521,12.900255918502808,77.4566173553467,3.23
1522,12.894848585128784,77.4566173553467,19.56
1523,12.88944125175476,77.4566173553467,18.42
1524,13.127363920211792,77.4566173553467,11.92
1525,12.884033918380736,77.4566173553467,14.22
1526,12.878626585006714,77.4566173553467,1.98
1527,12.87321925163269,77.4566173553467,24.78
1528,12.867811918258667,77.4566173553467,46.64
1529,12.862404584884644,77.4566173553467,8.58
1530,12.85699725151062,77.4566173553467,5.19
1531,12.851589918136597,77.4566173553467,3.0
1532,12.846182584762573,77.4566173553467,8.52
1533,12.84077525138855,77.4566173553467,15.05
1534,12.835367918014526,77.4566173553467,9.47
1535,12.829960584640505,77.4566173553467,20.97
1536,12.82455325126648,77.4566173553467,27.02
1537,12.819145917892456,77.4566173553467,15.83
1538,12.813738584518433,77.4566173553467,2.14
1539,12.80833125114441,77.4566173553467,14.34
1540,12.802923917770386,77.4566173553467,18.74
1541,12.797516584396362,77.4566173553467,2.85
1542,12.792109251022339,77.4566173553467,9.13
1543,12.786701917648315,77.4566173553467,18.29
1544,12.781294584274292,77.4566173553467,10.96
1545,13.116549253463745,77.4566173553467,6.31
1546,12.775887250900269,77.4566173553467,13.91
1547,12.770479917526245,77.4566173553467,3.48
1548,12.765072584152222,77.4566173553467,0.43
1549,13.111141920089722,77.4566173553467,5.4
1550,13.105734586715698,77.4566173553467,6.35
1551,13.148993253707886,77.46204614639281,2.64
1552,13.094919919967651,77.46204614639281,0.82
1553,13.089512586593628,77.46204614639281,4.61
1554,13.084105253219604,77.46204614639281,3.71
1555,13.078697919845581,77.46204614639281,10.19
1556,13.073290586471558,77.46204614639281,4.13
1557,13.067883253097534,77.46204614639281,1.94
1558,13.06247591972351,77.46204614639281,2.8
1559,13.057068586349487,77.46204614639281,2.01
1560,13.051661252975464,77.46204614639281,5.87
1561,13.143585920333862,77.46204614639281,4.34
1562,13.04625391960144,77.46204614639281,0.95
1563,13.040846586227415,77.46204614639281,1.11
1564,13.035439252853394,77.46204614639281,20.24
1565,13.03003191947937,77.46204614639281,6.7
1566,13.024624586105347,77.46204614639281,5.41
1567,13.019217252731323,77.46204614639281,17.54
1568,13.0138099193573,77.46204614639281,36.98
1569,13.008402585983276,77.45118856430055,9.24
1570,12.921885251998901,77.45118856430055,0.19
1571,13.121956586837769,77.45118856430055,3.39
1572,13.100327253341675,77.4566173553467,4.87
1573,13.008402585983276,77.4566173553467,8.59
1574,12.921885251998901,77.4566173553467,5.2
1575,13.121956586837769,77.4566173553467,4.03
1576,13.100327253341675,77.46204614639281,6.36
1577,13.008402585983276,77.46204614639281,4.21
1578,12.921885251998901,77.46204614639281,37.59
1579,13.121956586837769,77.46204614639281,0.12
1580,13.100327253341675,77.46747493743895,6.86
1581,13.008402585983276,77.46747493743895,12.71
1582,12.921885251998901,77.46747493743895,1.76
1583,13.121956586837769,77.46747493743895,0.26
1584,13.100327253341675,77.47290372848511,21.3
1585,13.0138099193573,77.40775823593141,0.08
1586,12.927292585372925,77.42947340011597,2.12
1587,13.100327253341675,77.45118856430055,2.47
1588,13.008402585983276,77.47290372848511,12.26
1589,12.921885251998901,77.49461889266969,26.52
1590,13.094919919967651,77.51633405685425,0.38
1591,13.002995252609253,77.5380492210388,1.73
1592,12.82455325126648,77.55433559417725,3.19
1593,13.089512586593628,77.58147954940794,5.27
1594,12.99758791923523,77.36432790756227,2.05
1595,12.905663251876831,77.62490987777709,3.14
1596,12.819145917892456,77.64662504196167,1.4
1597,12.992180585861206,77.66834020614623,4.8
1598,12.900255918502808,77.69005537033081,2.14
1599,13.078697919845581,77.37518548965456,0.54
1600,12.986773252487184,77.73348569869995,25.77
1601,12.894848585128784,77.75520086288451,3.26
1602,13.067883253097534,77.77691602706909,15.9
1603,12.98136591911316,77.79863119125365,21.13
1604,12.88944125175476,77.82034635543823,7.93
1605,13.002995252609253,77.46204614639281,12.92
1606,12.99758791923523,77.46204614639281,11.79
1607,13.138178586959839,77.46204614639281,6.28
1608,12.992180585861206,77.46204614639281,2.81
1609,12.986773252487184,77.46204614639281,2.18
1610,12.98136591911316,77.46204614639281,2.39
1611,12.975958585739136,77.46204614639281,8.28
1612,12.970551252365112,77.46204614639281,10.15
1613,12.965143918991089,77.46204614639281,2.09
1614,12.959736585617065,77.46204614639281,4.74
1615,12.954329252243042,77.46204614639281,11.96
1616,12.948921918869019,77.46204614639281,26.76
1617,12.943514585494995,77.46204614639281,14.54
1618,13.132771253585815,77.46204614639281,1.8
1619,12.938107252120972,77.46204614639281,16.06
1620,12.932699918746948,77.46204614639281,4.78
1621,12.927292585372925,77.46204614639281,11.25
1622,12.916477918624878,77.46204614639281,10.97
1623,12.911070585250854,77.46204614639281,1.62
1624,12.905663251876831,77.46204614639281,1.38
1625,12.900255918502808,77.46204614639281,10.97
1626,12.894848585128784,77.46204614639281,19.26
1627,12.88944125175476,77.46204614639281,34.13
1628,13.127363920211792,77.46204614639281,1.34
1629,12.884033918380736,77.46204614639281,30.47
1630,12.878626585006714,77.46204614639281,19.68
1631,12.87321925163269,77.46204614639281,22.39
1632,12.867811918258667,77.46204614639281,34.16
1633,12.862404584884644,77.46204614639281,18.26
1634,12.85699725151062,77.46204614639281,19.53
1635,12.851589918136597,77.46204614639281,13.93
1636,12.846182584762573,77.46204614639281,6.21
1637,12.84077525138855,77.46204614639281,7.35
1638,12.835367918014526,77.46204614639281,20.26
1639,12.829960584640505,77.46204614639281,18.77
1640,12.82455325126648,77.46204614639281,12.28
1641,12.819145917892456,77.46204614639281,17.48
1642,12.813738584518433,77.46204614639281,4.02
1643,12.80833125114441,77.46204614639281,5.62
1644,12.802923917770386,77.46204614639281,2.72
1645,12.797516584396362,77.46204614639281,11.95
1646,12.792109251022339,77.46204614639281,6.48
1647,12.786701917648315,77.46204614639281,4.03
1648,12.781294584274292,77.46204614639281,3.19
1649,13.116549253463745,77.46204614639281,2.46
1650,12.775887250900269,77.46204614639281,4.15
1651,12.770479917526245,77.46204614639281,8.35
1652,12.765072584152222,77.46204614639281,3.47
1653,13.111141920089722,77.46204614639281,3.47
1654,13.105734586715698,77.46204614639281,7.16
1655,13.148993253707886,77.46747493743895,3.91
1656,13.094919919967651,77.46747493743895,4.09
1657,13.089512586593628,77.46747493743895,1.81
1658,13.084105253219604,77.46747493743895,4.5
1659,13.078697919845581,77.46747493743895,11.93
1660,13.073290586471558,77.46747493743895,6.77
1661,13.067883253097534,77.46747493743895,3.18
1662,13.06247591972351,77.46747493743895,2.95
1663,13.057068586349487,77.46747493743895,5.69
1664,13.051661252975464,77.46747493743895,2.77
1665,13.143585920333862,77.46747493743895,17.48
1666,13.04625391960144,77.46747493743895,0.86
1667,13.040846586227415,77.46747493743895,3.12
1668,13.035439252853394,77.46747493743895,8.88
1669,13.03003191947937,77.46747493743895,16.03
1670,13.024624586105347,77.46747493743895,10.06
1671,13.019217252731323,77.46747493743895,27.49
1672,13.0138099193573,77.46747493743895,30.22
1673,13.002995252609253,77.46747493743895,32.12
1674,12.99758791923523,77.46747493743895,36.52
1675,13.138178586959839,77.46747493743895,4.75
1676,12.992180585861206,77.46747493743895,3.14
1677,12.986773252487184,77.46747493743895,5.61
1678,12.98136591911316,77.46747493743895,4.75
1679,12.975958585739136,77.46747493743895,13.94
1680,12.970551252365112,77.46747493743895,1.45
1681,12.965143918991089,77.46747493743895,0.0
1682,12.959736585617065,77.46747493743895,1.19
1683,12.954329252243042,77.46747493743895,8.82
1684,12.948921918869019,77.46747493743895,2.3
1685,12.943514585494995,77.46747493743895,14.02
1686,13.132771253585815,77.46747493743895,0.39
1687,12.938107252120972,77.46747493743895,11.6
1688,12.932699918746948,77.46747493743895,37.7
1689,12.927292585372925,77.46747493743895,31.74
1690,12.916477918624878,77.46747493743895,0.78
1691,12.911070585250854,77.46747493743895,1.16
1692,12.905663251876831,77.46747493743895,8.99
1693,12.900255918502808,77.46747493743895,17.97
1694,12.894848585128784,77.46747493743895,10.12
1695,12.88944125175476,77.46747493743895,23.16
1696,13.127363920211792,77.46747493743895,3.81
1697,12.884033918380736,77.46747493743895,29.29
1698,12.878626585006714,77.46747493743895,60.03
1699,12.87321925163269,77.46747493743895,19.4
1700,12.867811918258667,77.46747493743895,39.13
1701,12.862404584884644,77.46747493743895,17.95
1702,12.85699725151062,77.46747493743895,18.06
1703,12.851589918136597,77.46747493743895,37.3
1704,12.846182584762573,77.46747493743895,32.05
1705,12.84077525138855,77.46747493743895,37.9
1706,12.835367918014526,77.46747493743895,15.4
1707,12.829960584640505,77.46747493743895,2.46
1708,12.82455325126648,77.46747493743895,7.23
1709,12.819145917892456,77.46747493743895,8.54
1710,12.813738584518433,77.46747493743895,2.69
1711,12.80833125114441,77.46747493743895,8.34
1712,12.802923917770386,77.46747493743895,5.38
1713,12.797516584396362,77.46747493743895,0.52
1714,12.792109251022339,77.46747493743895,0.92
1715,12.786701917648315,77.46747493743895,6.07
1716,12.781294584274292,77.46747493743895,3.81
1717,13.116549253463745,77.46747493743895,2.57
1718,12.775887250900269,77.46747493743895,3.88
1719,12.770479917526245,77.46747493743895,11.35
1720,12.765072584152222,77.46747493743895,3.11
1721,13.111141920089722,77.46747493743895,2.09
1722,13.105734586715698,77.46747493743895,1.82
1723,13.148993253707886,77.47290372848511,11.85
1724,13.094919919967651,77.47290372848511,12.97
1725,13.089512586593628,77.47290372848511,1.79
1726,13.084105253219604,77.47290372848511,0.22
1727,13.078697919845581,77.47290372848511,6.96
1728,13.073290586471558,77.47290372848511,1.36
1729,13.067883253097534,77.47290372848511,5.47
1730,13.06247591972351,77.47290372848511,6.78
1731,13.057068586349487,77.47290372848511,4.83
1732,13.051661252975464,77.47290372848511,1.97
1733,13.143585920333862,77.47290372848511,13.73
1734,13.04625391960144,77.47290372848511,0.09
1735,13.040846586227415,77.47290372848511,0.18
1736,13.035439252853394,77.47290372848511,1.92
1737,13.03003191947937,77.47290372848511,11.9
1738,13.024624586105347,77.47290372848511,15.91
1739,13.019217252731323,77.47290372848511,29.15
1740,13.0138099193573,77.47290372848511,23.93
1741,13.002995252609253,77.47290372848511,23.82
1742,12.99758791923523,77.47290372848511,16.63
1743,13.138178586959839,77.47290372848511,1.41
1744,12.992180585861206,77.47290372848511,15.61
1745,12.986773252487184,77.47290372848511,4.53
1746,12.98136591911316,77.47290372848511,8.38
1747,12.975958585739136,77.47290372848511,0.3
1748,12.970551252365112,77.47290372848511,0.16
1749,12.965143918991089,77.47290372848511,0.55
