Area,Percentage,xval,yval
bangalore_1-81.jpg,6.03,1,81
bangalore_1-82.jpg,4.65,1,82
bangalore_1-83.jpg,6.45,1,83
bangalore_1-84.jpg,16.47,1,84
bangalore_1-85.jpg,5.96,1,85
bangalore_1-86.jpg,21.11,1,86
bangalore_1-87.jpg,1.67,1,87
bangalore_1-88.jpg,3.25,1,88
bangalore_1-89.jpg,9.71,1,89
bangalore_1-9.jpg,8.24,1,9
bangalore_1-90.jpg,14.54,1,90
bangalore_1-91.jpg,17.51,1,91
bangalore_1-92.jpg,6.37,1,92
bangalore_1-93.jpg,37.64,1,93
bangalore_1-94.jpg,38.56,1,94
bangalore_1-95.jpg,36.4,1,95
bangalore_1-96.jpg,31.05,1,96
bangalore_1-97.jpg,8.69,1,97
bangalore_1-98.jpg,27.77,1,98
bangalore_1-99.jpg,28.95,1,99
bangalore_10-1.jpg,5.27,10,1
bangalore_10-10.jpg,1.12,10,10
bangalore_10-100.jpg,0.95,10,100
bangalore_10-101.jpg,1.85,10,101
bangalore_10-102.jpg,8.75,10,102
bangalore_10-103.jpg,9.61,10,103
bangalore_10-104.jpg,6.15,10,104
bangalore_10-105.jpg,6.23,10,105
bangalore_10-106.jpg,9.15,10,106
bangalore_10-107.jpg,5.79,10,107
bangalore_10-108.jpg,16.55,10,108
bangalore_10-109.jpg,9.59,10,109
bangalore_10-11.jpg,14.51,10,11
bangalore_10-110.jpg,1.85,10,110
bangalore_10-111.jpg,0.36,10,111
bangalore_10-112.jpg,2.56,10,112
bangalore_10-113.jpg,10.85,10,113
bangalore_10-12.jpg,11.27,10,12
bangalore_10-13.jpg,17.57,10,13
bangalore_10-14.jpg,18.34,10,14
bangalore_10-15.jpg,56.77,10,15
bangalore_10-16.jpg,17.05,10,16
bangalore_10-17.jpg,3.35,10,17
bangalore_10-18.jpg,2.35,10,18
bangalore_10-19.jpg,2.99,10,19
bangalore_10-2.jpg,2.47,10,2
bangalore_10-20.jpg,11.54,10,20
bangalore_10-21.jpg,12.9,10,21
bangalore_10-22.jpg,5.65,10,22
bangalore_10-23.jpg,18.25,10,23
bangalore_10-24.jpg,14.52,10,24
bangalore_10-25.jpg,8.28,10,25
bangalore_10-26.jpg,15.66,10,26
bangalore_10-27.jpg,39.39,10,27
bangalore_10-28.jpg,34.71,10,28
bangalore_10-29.jpg,22.37,10,29
bangalore_10-3.jpg,2.01,10,3
bangalore_10-30.jpg,17.34,10,30
bangalore_10-31.jpg,34.58,10,31
bangalore_10-32.jpg,18.28,10,32
bangalore_10-33.jpg,40.44,10,33
bangalore_10-34.jpg,56.47,10,34
bangalore_10-35.jpg,24.55,10,35
bangalore_10-36.jpg,17.07,10,36
bangalore_10-37.jpg,22.31,10,37
bangalore_10-38.jpg,41.37,10,38
bangalore_10-39.jpg,34.2,10,39
bangalore_10-4.jpg,0.44,10,4
bangalore_10-40.jpg,29.17,10,40
bangalore_10-41.jpg,10.36,10,41
bangalore_10-42.jpg,19.08,10,42
bangalore_10-43.jpg,25.01,10,43
bangalore_10-44.jpg,17.8,10,44
bangalore_10-45.jpg,20.58,10,45
